일련번호,제목,작성일,내용,주소,썸네일,작성자,제목_키워드
153,구글 애널리틱스 4 지표에서 사라진 브라우저 크기 수집하기,2022.08.04.,"딱히 복잡한 설정 없이 웹이나 앱에 접속한 사용자 현황과 부가 정보를 확인하는 용도부터 광고 유입이나 캠페인 등을 측정하는 용도까지, ‘구글 애널리틱스’는 다들 쉽게 쓰는 도구일 겁니다. UA는 유니버설 애널리틱스(Universal Analytics)의 약자로, 새로 나온 GA4(Google Analytics 4)와 구분하기 위해 GA3라고 부르는 분들도 계십니다. 그렇게 10년 넘게 우리 곁에서 함께한 UA가 2023년 7월 1일, 생을 마감한다는 공지가 2022년 3월에 올라왔습니다. 익숙한 UA를 떠나, GA4로 가야만 하는 강제 사항이 생겼습니다.",https://yozm.wishket.com/magazine/detail/1625/,https://yozm.wishket.com/media/news/1625/image012.png,넷마블 기술 블로그,개발자
154,쿠버네티스에서 노드가 추가될 때마다 슬랙 알람 쏘기,2022.08.03.,AWS의 Elastic Kubernetes Service나 GCP의 Google Kubernetes Engine 등 대부분의 대형 클라우드 서비스는 독자적인 관리형 쿠버네티스 서비스를 제공하고 있습니다. 쿠버네티스 API 서버를 활용하면 화려한 서드 파티 없이도 노드가 추가될 때 알람을 보내는 간단한 프로그램을 만들 수 있습니다. 핵심은 쿠버네티스에 기록되는 이벤트를 추적하는 건데요. 이벤트의 개념부터 실제 코드 작성 후 배포하는 단계까지 차근차근 설명해 보겠습니다.,https://yozm.wishket.com/magazine/detail/1623/,https://yozm.wishket.com/media/news/1623/요즘it-썸네일-가로형-001.png,스캐터랩,웹 개발
155,Vite 이야기(feat. Svelte),2022.08.02.,이번 글은 ‘비트(Vite)’에 관한 내용입니다. 최근 ‘스벨트(Svelte)’와 관련한 사내 발표 내용 중 다들 재미있어했던 Vite에 관한 이야기를 블로그 형식으로 각색하여 다시 정리해보았습니다. 특히 이번 글은 Vite에 대한 전문적인 내용을 다루기 보다는 조금 더 가볍게 준비해보았습니다. 그렇지만 중요한 핵심과 흐름을 담았기 때문에 Vite가 궁금하다면 이 글이 정말 간략하게나마 이해하는 데 도움이 될 것입니다.,https://yozm.wishket.com/magazine/detail/1620/,https://yozm.wishket.com/media/news/1620/요즘it-썸네일-가로형-001.png,테오의 프론트엔드,인터뷰
156,[여기보기] 알리바바가 외친 “열려라! 참깨”에는 열리지 않는 문,2022.07.29.,"아라비안나이트에 나오는 ‘알리바바와 40인의 도둑’ 이야기를 잠시 떠올려보겠습니다. 도둑이 멀리서 외치는 암호가 알리바바에게 유출됐고, 유출된 암호였던 “열려라! 참깨”는 계속 재사용됐습니다. 길이조차도 그리 길지 않아서 기억하기 좋았습니다. 만약 40인의 도둑이 각자 다른 입구와 다른 암호를 쓰고 있었다면 어땠을까요? 암호가 주기적으로 바뀌었다면 어땠을까요? 암호가 쉽게 기억할 수 없는 매우 긴 문장이었다면 어땠을까요? 들어갈 수 있는 사람과 암호 둘 다 철저하게 관리하고 출입 대장을 기록하고 있었다면, 알리바바는 동굴에 들어갈 수 없었을지도 모릅니다. 리눅스 서버 보안을 위한 계정과 패스워드 설정에 대한 내용을 시작합니다.",https://yozm.wishket.com/magazine/detail/1616/,https://yozm.wishket.com/media/news/1616/image005.png,넷마블 기술 블로그,언리얼 엔진
157,워크스페이스를 이용한 망분리 환경 구축하기,2022.07.28.,"화해 서비스가 성장하면서 개인정보보호법에 따라 화해는 개인정보의 기술적?관리적 보호조치를 위한 망분리 적용 대상이 되었습니다. 내부적으로도 ‘사용자의 개인정보를 더욱 안전한 환경에서 다루고 폐기까지 이루어져야 한다’라는 망분리의 필요성이 대두되었습니다. 이에 따라 저희는 망분리를 진행했습니다. 지난번 DevDay에서 망분리 진행 방식과 그 과정에서 겪은 시행착오들을 버디즈분들(화해팀 구성원)에게 공유했습니다. 발표 당시 많은 버디즈가 응원과 격려를 해주셨는데, 이번에는 발표 내용을 블로그를 통해 공유해보고자 합니다.",https://yozm.wishket.com/magazine/detail/1613/,https://yozm.wishket.com/media/news/1613/image001.jpg,화해팀,개발자
158,[인터뷰] 백부석 스티비 CTO “시도하고 만들어 보는 일에 두려움이 없는 개발 문화를 만들고 있어요”,2022.07.27.,"오늘 인터뷰의 주인공은 이메일 뉴스레터 서비스 플랫폼 ‘스티비’의 백부석 CTO입니다. 이메일 뉴스레터 제작 솔루션으로 시작한 스티비는, 이제 이메일 뉴스레터를 기반으로 새로운 콘텐츠 구독 생태계를 만들어 나가고 있습니다. 특히 매월 1억 건이 넘는 이메일이 스티비를 통해 발송될 정도로 많은 이용자가 사용 중입니다.",https://yozm.wishket.com/magazine/detail/1610/,https://yozm.wishket.com/media/news/1610/stibee_team.jpg,요즘IT,개발자
159,“파이썬은 느리다”에 대한 반론,2022.07.27.,"예, 파이썬은 아마 느릴 겁니다. 그래도 우리는 여전히 잘 사용하고 있습니다. 실제로 파이썬은 자바(Java)나 C++에 비교하면 느린 축에 속합니다. 그러나 사실 실제 응용 프로그램 개발(적어도 모든 단계에서는 아닙니다)이나 소규모 프로젝트에서 속도가 가장 우선순위가 되는 부분은 아닙니다. 몇몇 사람들은 파이썬이 얼마나 느린지 영원히 깨닫지 못할지도 모릅니다. 몇몇 실제 응용프로그램에서는 0.01초와 0.1초 그리고 1초의 실행 시간이 아무런 차이가 없기 때문입니다. 파이썬이 느리거나 말거나 신경을 쓸 필요가 없는 이유를 지금부터 알아봅시다.",https://yozm.wishket.com/magazine/detail/1608/,https://yozm.wishket.com/media/news/1608/image001.jpg,요즘IT의 번역글들,파이썬
160,파이썬 초보자가 저지르는 10가지 실수,2022.07.26.,"파이썬을 처음 배울 때, 우리는 자신도 모르게 몇 개의 나쁜 코딩 습관들을 갖게 됩니다. 처음에는 문제없이 작동했지만, 나중에 정상적으로 작동하지 않거나 뒤늦게 문제를 더 쉽게 해결할 수 있는 내장 함수를 찾는 경우도 있습니다. 파이썬을 처음 접하는 대부분의 사람은 처음 배울 때 가진 나쁜 습관을 여전히 하나 이상 가지고 있습니다. 오늘은 그 나쁜 습관들을 쉽게 고칠 수 있는 방법들에 관해 설명해 보겠습니다.",https://yozm.wishket.com/magazine/detail/1605/,https://yozm.wishket.com/media/news/1605/image001.jpg,요즘IT의 번역글들,파이썬
161,좋은 개발 스터디를 운영하는 법,2022.07.19.,"좋은 개발 스터디그룹을 찾기란 하늘의 별 따기이다. 개발자라면 공감할 것이다. 누구나 자신과 실력이 비슷하고 열정 있는 스터디원들을 만나 재미있게 공부하고 싶지만, 대부분 중간에 흐지부지되거나 어느새 모임에 생기를 잃은 채 간신히 유지하게 된다. 여럿이서 공부하는 데도 왜 시너지가 나지 않는 것일까? 그동안 스스로의 성장을 위해 많은 스터디에 참여하면서 여러 방법을 시도하면서 좋은 스터디의 기준에 대해 정리할 수 있었다. 이번 글에서는 어떻게 하면 좋은 개발 스터디를 할 수 있는지를 공유해보고자 한다.",https://yozm.wishket.com/magazine/detail/1593/,https://yozm.wishket.com/media/news/1593/image001.png,zwoo,여러분
162,2022년 프론트엔드 개발 동향,2022.07.18.,"이번에 소개해 드릴 프론트엔드 개발 트렌드는 앱 개발 진행과정을 더욱 빠르고 간결하게 만들어줍니다. 또한 업계에 지속해서 영향력을 미치는 것을 목표로 하는 개발자에게 있어서 최신 프로그래밍 언어, 프론트엔드 프레임워크 및 기술들을 유지하는 것이 끊임없이 진화하는 업계에서 경쟁력을 유지하는 데 필수적입니다.",https://yozm.wishket.com/magazine/detail/1590/,https://yozm.wishket.com/media/news/1590/image004.png,요즘IT의 번역글들,가독성
163,"하이퍼링크를 신뢰할 수 없다면? noopener, noreferrer, nofollow",2022.07.15.,"여러분이 자주 방문하는 웹사이트에 접속하여 개발자 도구를 한 번 켜서 HTML 요소 검사기에서 하이퍼링크(<a>, 앵커 태그)들을 한 번 살펴보시기 바랍니다. 아마 전부는 아니지만, 일부 하이퍼링크에는 rel이라는 속성의 값으로 noopener, noreferrer 또는 nofollow가 들어있을 겁니다. 이러한 속성은 왜 들어있으며 어떤 역할을 하는 걸까요? 오늘은 그 이유에 대해 간단히 알아보고자 합니다.",https://yozm.wishket.com/magazine/detail/1586/,https://yozm.wishket.com/media/news/1586/image001.png,재그지그의 개발 블로그,프론트
164,웹 개발 시간을 줄여주는 팁 4가지,2022.07.15.,"앞서 작성한 웹 개발 생산성을 높이기 위한 방법에 이어서 이번에는 웹 개발 시간을 줄여주는 몇 가지 팁을 살펴볼까 합니다. 항상 일정이 타이트한 웹 개발 프로젝트에서 조금이라도 시간을 아낄 수 있는 부분이 있다면 개선해 나가야 하죠. 하루에 1분이라도 개발 시간을 단축할 수 있다면, 그것이 쌓이고 쌓여서 전체 생산성에 영향을 미칠 수 있기 때문입니다. 이번 글에서는 그중에서 제가 그동안 웹 개발을 해오면서 활용했던 팁들, 그중에서도 프론트엔드 개발단에서 활용할 수 있는 팁들을 소개하려고 합니다.",https://yozm.wishket.com/magazine/detail/1585/,https://yozm.wishket.com/media/news/1585/image003.gif,곰씨네 IT 블로그,생산성
165,"[여기보기] 뿌리 깊은 리눅스의 근본, 루트 계정을 지켜라",2022.07.14.,"리눅스에서 root 계정은 여러 사용자가 사용하는 서버 전체를 관리하고 총괄하는 막대한 권한을 가진, 유일한 특별 계정입니다. 제한 없이 사용자 계정을 생성할 수 있고, 소프트웨어를 설치할 수 있으며, 환경 설정을 변경할 수 있고, 시스템 동작 상황을 감시하거나 제어할 수도 있습니다. 즉, 리눅스에서 root 계정은 절대 권한을 가진 계정입니다. 그래서 항상 조심하고 또 조심해야 하는 계정입니다. root 계정을 지키기 위한 최소 원칙 4가지를 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/1583/,https://yozm.wishket.com/media/news/1583/image002.png,넷마블 기술 블로그,개발
166,코드 리뷰 문화,2022.07.12.,"안녕하세요, 제 이름은 블라드(Vlad)이며, 아고다(Agoda)에서 엔지니어링 매니저를 맡고 있습니다. 아고다에서 선임 소프트웨어 엔지니어로부터 기술 책임자까지 경력을 쌓는 동안, 저는 매년 1,100회 이상의 기고를 작성했습니다. 따라서, 저의 코드 리뷰 경험은 상당히 축적되었다고 할 수 있습니다. 이 글에서는 코드 리뷰 문화, 커뮤니케이션 및 코드 리뷰어의 기술에 대해 간략히 다뤄 볼까 합니다. 하지만, 구체적 코드 리뷰 수행을 위한 단계별 지침을 제공하는 것은 아니라는 걸 밝힙니다.",https://yozm.wishket.com/magazine/detail/1577/,https://yozm.wishket.com/media/news/1577/image005.png,요즘IT의 번역글들,액션
167,데이터 분석가는 무슨 일을 할까요?,2022.07.11.,"오늘날 데이터를 우리의 삶과 때어 놓는다는 것은 불가능합니다. 데이터는 우리가 하는 대부분의 일에 영향을 주고 편리함을 제공하기 때문에 기업은 데이터에서 정보를 처리하고 미래 트렌드를 예측하며 성장과 이익을 가속하는 방법과 전략을 찾아냈습니다. 그리고 데이터 분석가는 데이터를 사용하여 문제를 해결하고 있습니다. 이번 글에서는 먼저 데이터 분석이 무엇인지, 데이터 분석가가 수행하는 일상적인 업무는 무엇인지, 데이터 분석가가 되기 위해 필요한 능력과 스킬에 대해 알아보겠습니다.",https://yozm.wishket.com/magazine/detail/1571/,https://yozm.wishket.com/media/news/1571/image001.jpg,요즘IT의 번역글들,활용
168,ECMAScript 2022 살펴보기,2022.07.08.,"자바스크립트(JavaScript)는 ECMAScript를 준수하는 언어이기 때문에, 이번 발표는 JavaScript 사양의 변경으로도 해석할 수 있습니다. 사실 표준이 되기 전에도 이미 대부분의 브라우저가 이를 지원하고 있었기에 여러분도 이미 해당 제안(Proposal)을 써봤을 수도 있습니다. 저처럼 JavaScript를 주력 언어로 쓰시는 분들께는 이러한 ECMAScript의 발표가 굉장히 흥미로운(?) 이벤트인데요, 그래서 오늘은 ECMAScript 2022를 기점으로 새롭게 표준이 된 제안을 정리해보고자 합니다.",https://yozm.wishket.com/magazine/detail/1570/,https://yozm.wishket.com/media/news/1570/제목을_입력해주세요_-001.png,재그지그의 개발 블로그,임금님 귀는 당나귀 귀
169,최고의 오픈 소스 개발 도구 Top 8,2022.07.08.,"소프트웨어 개발 프로세스에는 많은 인기 있는 오픈 소스 개발 도구가 있습니다. 이러한 도구 중 대부분은 유사한 기능을 가지고 있으며 소프트웨어 개발에 대한 다양한 접근 방식을 제공합니다. 당신에게 적합한 오픈 소스 개발 도구를 선택할 때 어디서부터 찾아야 할지 아는 것은 어려울 수 있습니다. 우리는 2022년에 사용해야 할 최고의 오픈 소스 개발 도구에 대해 살펴볼 것입니다. 이러한 도구들 없이는 개발 업무, 마감일 맞추기, 발견된 버그들 해결하기 등은 불가능할 것입니다.",https://yozm.wishket.com/magazine/detail/1569/,https://yozm.wishket.com/media/news/1569/제목을-입력해주세요_-001__59_.png,요즘IT의 번역글들,개발
170,ECS Task Rebalancing을 이용한 EC2 비용 최적화,2022.07.08.,"AWS ECS는 꽤 편리하고 생각보다 여러 곳이 사용하고 있는 운영 환경입니다. 그런데도 클라우드 환경에서는 매우 중요한 Auto Scaling과 관련하여 아쉬움이 많았던 서비스인데요. 트래픽이 갑자기 spike 치는 일이 종종 발생하는 Airbridge 워크로드에서는 고통이 꽤 컸었습니다. Auto Scaling이 잘 안되면 비용이 많이 낭비되기 때문입니다. 이번 글에서는 AWS ECS Managed Cluster Auto Scaling과 비용 관련 문제점, 그리고 Airbridge Backend 팀에서 어떻게 개선했는지 소개합니다.",https://yozm.wishket.com/magazine/detail/1568/,https://yozm.wishket.com/media/news/1568/제목을-입력해주세요_-001__58_.png,AB180 엔지니어링 베이스,리
171,데이터 분석이란 무엇일까?,2022.07.07.,"오늘날 데이터는 어디에나 있습니다. 그리고 우리가 생산하는 데이터는 해를 거듭할수록 증가하고 있습니다. 우리가 사용할 수 있는 데이터의 양은 방대하지만, 이 모든 데이터로 무엇을 할 수 있을까요? 어떻게 사용해야 할까요? 그리고 데이터는 의미하는 바를 어떻게 이해할 수 있을까요? 이 때문에 데이터 분석가의 수요는 매우 높으며 기업 경영과 과학 분야에서 핵심적인 역할을 수행하고 있습니다. 본 글에서는 데이터 분석이 무엇인지 살펴보고, 왜 모두가 데이터 분석이 중요하다고 말하고 있는지 알아보겠습니다. 또한 데이터 분석 프로세스를 단계별로 자세히 알아보고, 데이터 분석을 수행하는 데 필요한 기술이 무엇인지 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/1567/,https://yozm.wishket.com/media/news/1567/image001.jpg,요즘IT의 번역글들,성장
172,Flutter로 UI를 구현하는 방법,2022.07.07.,"이 글에서는 이미지를 포함한 모든 종류의 UI를 Flutter 코드로 변환하는 방법에 대해 소개할 예정입니다. 미리 말하자면 이 글은 앱 개발 튜토리얼이 아니며, 다양한 UI의 기본적인 개념과 구현 방법을 간략히 소개하는 가이드입니다.",https://yozm.wishket.com/magazine/detail/1566/,https://yozm.wishket.com/media/news/1566/image001.png,요즘IT의 번역글들,튜토리얼
173,BDD? SDD? 팀 프로젝트 다 같이 개발?설계하는 방법,2022.07.06.,"오늘 해볼 이야기는 ‘어떻게 하면 조금 더 효율적으로 다 같이 개발을 설계하고 진행할 수 있을지’에 대한 이야기입니다. 아이디어를 구체화하고 기획 구현을 시작하면 이제 ‘이걸 어떻게 태스크로 나눠서 분배해야 하는지’, ‘진행도는 어떻게 체크해야 하는지’, ‘다른 사람들은 어디까지 했는지’ 등 프로젝트 파악이 필요합니다. 태스크 및 일정 관리에 정답은 없겠지만, 직접 스프린트를 진행하면서 긍정적인 효과를 보았던 BDD(Behavior Driven Development)와 SDD(Schema Driven Development)를 바탕으로 프로젝트 설계 및 일정 관리에 대해 한 번 이야기해보겠습니다.",https://yozm.wishket.com/magazine/detail/1565/,https://yozm.wishket.com/media/news/1565/image001.png,테오의 프론트엔드,개발
174,[인터뷰] 이연경 샌드박스네트워크 Game & Crypto 리더 “유연한 마음과 강한 책임감을 가진 사람들과 함께하고 싶습니다”,2022.07.06.,이번 글의 주인공은 샌드박스네트워크의 Game & Crypto 조직에서 Product & Operation 디비전을 맡고있는 이연경 리더입니다. 샌드박스네트워크 Game & Crypto 조직은 크리에이터와 시청자 간의 커뮤니케이션 확대와 GenZ 중심의 건전하고 올바른 게임 문화 정착을 위한 각종 서비스를 선보이고 있습니다.,https://yozm.wishket.com/magazine/detail/1563/,https://yozm.wishket.com/media/news/1563/image001.jpg,요즘IT,개발자
175,브랜치 전략 수립을 위한 전문가의 조언들,2022.07.01.,개발자라면 누가 언급하지 않더라도 자연스레 알아야 하는 지식이 생기죠? 그중에서 브랜치 전략에 대해 되돌아보는 시간을 가지려고 해요. 이미 갖추어진 환경에서 일한다면 크게 고민해보지 않았을 내용일 겁니다. 우리가 사용하는 브랜치 전략이 주어진 개발 프로세스에 적합한지 살펴봅시다.,https://yozm.wishket.com/magazine/detail/1558/,https://yozm.wishket.com/media/news/1558/image009.gif,화해팀,개발자
176,웹 서비스를 위한 Node.js 병렬처리 구현,2022.07.01.,"최근 Non-Blocking I/O 모델을 채택한 Node.js의 사용이 많다. Node.js는 사용자가 직접 스레드를 제어하지 못하는 한계로 인해 클라이언트로부터 요청이 증가할수록 비례하여 처리 속도가 느려지는 한계가 있다. 이번 글에서는 PM2와 Docker를 이용해 클러스터링을 구현, 멀티코어를 구현한 후 부하테스트를 진행하여 HTTP Request의 처리량 증가, 대기시간 감소, 초당 데이터 송수신량 등의 개선을 확인했다.",https://yozm.wishket.com/magazine/detail/1556/,https://yozm.wishket.com/media/news/1556/image007.png,Jay Ahn,Node
177,자바 언어의 장단점과 2022년 트렌드,2022.06.30.,개발자는 표준화된 객체 지향 언어인 자바를 사용해 강력한 고성능 애플리케이션을 개발할 수 있습니다. 자바는 플랫폼에 구애받지 않으며 JVM(Java Virtual Machine)이 설치된 모든 장치에서 동작합니다. 소프트웨어 개발자라면 지금까지 나열한 장점을 고려하여 코딩 언어로 자바를 선택할 것입니다. 이제부터 자바의 이러한 장점을 잘 활용하고 있는 대표적인 기업들을 알아보도록 하겠습니다.,https://yozm.wishket.com/magazine/detail/1555/,https://yozm.wishket.com/media/news/1555/image001.png,요즘IT의 번역글들,Java
178,데브옵스(DevOps) vs 데브섹옵스(DevSecOps),2022.06.29.,"데브옵스(DevOps)와 데브섹옵스(DevSecOps), 두 가지 방법론은 얼핏 비슷해 보이지만 사실 상당히 다른 접근방식을 취하고 있습니다. 둘 다 신속한 개발이라는 목표가 있으며, 애플리케이션 라이프사이클 전반에 걸쳐 높은 가시성과 쉬운 제어를 위해 서로 다른 팀을 하나로 모읍니다. 따라서 필요에 따라 선택하여 사용할 수 있습니다. 그렇다면 데브옵스와 데브섹옵스의 차이점은 무엇인지 살펴보도록 하겠습니다.",https://yozm.wishket.com/magazine/detail/1553/,https://yozm.wishket.com/media/news/1553/제목을-입력해주세요_-001__52_.png,요즘IT의 번역글들,DevOps
179,화해의 Data Warehouse를 소개합니다,2022.06.28.,"화해팀에는 다양한 직군이 있지만, 대부분의 직군이 업무에 데이터를 활용하고 있는 공통점이 있습니다. 데이터팀에서는 화해팀이 데이터를 더 쉽게, 더 잘 접근할 수 있도록 환경을 구축하고, 데이터 기반 의사결정을 위한 분석을 진행하고, 고객과 비즈니스의 문제 해결을 위한 알고리즘을 개발하는 등의 업무를 하고 있습니다. 이번 콘텐츠에서는 화해에서 데이터를 활용하는 과정에서 겪은 문제와 그 문제를 해결하기 위한 방법을 소개하겠습니다.",https://yozm.wishket.com/magazine/detail/1550/,https://yozm.wishket.com/media/news/1550/image011.jpg,화해팀,데이터
180,(비 개발자가) 개발자와 대화하기 위한 준비,2022.06.27.,"요즘 ‘개발자’를 들어보지 않은 사람을 찾기 어려워졌습니다. 모든 산업군에서 IT가 담당하는 부분이 보조 및 지원에서 핵심 동력으로 변화하고 있기 때문입니다. 이러한 변화에 발맞춰 다양한 직무의 사람들 또한 변화해야 하는 세상이 되었습니다. 재밌는 점은 예전에는 기술의 변화에 따라서 다른 직군이 지금과 같은 움직임을 보이지는 않았습니다. 반면 언제부턴가 개발자에 관해서 알아야 하는 세상이 되어버렸습니다. 여기서 우리는 기술이 오늘날 모든 주요 활동에 걸쳐 있으면서 직접적으로 가치 창출에 기여하고 있는 점에 주목해야 합니다. 따라서 시대의 흐름과 경영의 방향이 기술과 밀접하게 접목되고 있는 요즘, 개발자와의 대화는 그리 생소한 일이 아닐 것입니다. 그래서 이번 글에서는 개발자와의 대화를 주제로 개발자와 협업 시 소통에 ‘필요한 것’들과 ‘방식’을 공유하는 내용을 전달하고자 합니다.",https://yozm.wishket.com/magazine/detail/1547/,https://yozm.wishket.com/media/news/1547/제목을-입력해주세요_-001__47_.png,Jay Ahn,개발자
181,웹 개발 생산성을 높이기 위한 방법,2022.06.23.,"웹 개발 프로젝트는 일정 관리가 중요합니다. 충분한 프로젝트 기간 확보와 개발 생산성이 전체 프로젝트 성과에 큰 영향을 미치게 되는 것이죠. 이번 글에서는 웹 개발 일정 관리와 개발 생산성을 높이기 위한 방법들을 살펴보고, 웹 개발 프로젝트를 진행하기 전에 기본적으로 알아 두어야 하는 내용들을 정리해보았습니다.",https://yozm.wishket.com/magazine/detail/1542/,https://yozm.wishket.com/media/news/1542/제목을-입력해주세요_-001__44_.png,곰씨네 IT 블로그,일정
182,"[인터뷰] 이규원 강남언니 CTO ""나와 조직의 발전에 방해가 되는 문제들을 해결하기 위해 일하고 공부한다""",2022.06.22.,"이번 글의 주인공은 메디컬뷰티 플랫폼 '강남언니'를 운영하는 힐링페이퍼의 이규원 CTO입니다. 강남언니는 미용의료 정보를 전문으로 제공하는 앱으로, 메디컬뷰티 시장의 정보 비대칭 문제를 해결하기 위해 여러 서비스를 제공하고 있습니다.",https://yozm.wishket.com/magazine/detail/1541/,https://yozm.wishket.com/media/news/1541/image002.jpg,요즘IT,개발자
183,간단하지만 까다로운 언리얼 엔진 개발 환경 구축,2022.06.21.,"넷마블은 물론이고, 여러 회사에서 언리얼 엔진을 사용해 게임을 개발하고 서비스합니다. 그래서 언리얼 엔진 기반으로 개발하는 게임을 마주한다면, 직접 게임을 개발하는 개발자가 아니더라도 디버깅이나 성능 분석을 위해 언리얼 엔진 개발 환경을 구축해야 하는 상황이 생깁니다. 특히, 언리얼 인사이트나 네트워크 프로파일러 같은 유용한 툴을 쓰기 위해서는 언리얼 엔진 소스를 다운로드해 전체를 빌드해야 합니다. 언리얼 엔진 개발자들은 이미 익숙하게 잘 쓰고 계시겠지만, 언리얼 엔진이 제공하는 툴을 쓰는 지원 부서나 간접적으로 언리얼 엔진을 활용해야 하는 분들께서 최초 환경을 세팅하기 위한 간단 가이드를 소개합니다.",https://yozm.wishket.com/magazine/detail/1537/,https://yozm.wishket.com/media/news/1537/image011.png,넷마블 기술 블로그,언리얼 엔진
184,개발자가 블로그를 운영하면 좋은 점,2022.06.20.,"개발에는 과정과 결과가 있다. 결과물은 쉽게 보여줄 수 있지만 과정을 설명하기는 어렵다. 하지만 사람들은, 특히 면접관들은 지원자가 어떻게 그 결과물을 만들었는지 알고 싶어 한다. 개발에 얼마나 시간이 소요되는지, 어떤 부분에서 막히는지, 고민을 어떤 방식으로 해결해나가는지 등을 알아야 채용을 결정할 수 있기 때문이다. 이력서나 포트폴리오 외에 이런 내용을 담을 수 있는 창구가 바로 개발 블로그이다. 그래서 이번 글에서는 개발 블로그를 운영하면 좋은 점에 대해 살펴보려고 한다.",https://yozm.wishket.com/magazine/detail/1535/,https://yozm.wishket.com/media/news/1535/image001.jpg,zwoo,개발
185,세상에 나쁜 가설은 없다,2022.06.17.,"요즘IT를 포함한 많은 글이 이에 대한 장점과 필요성, 조금 더 나아가 데이터를 다루는 이론적인 방법이나 공공기관에서도 적용한 사례 등을 다루고 있습니다. 데이터를 잘 활용해서 더 큰 비즈니스적 임팩트를 만들어 낸다는 것은 멋진 일이지만 이를 이루기 위해 거쳐야 할 난관들이 있기도 합니다. 그중 오늘은 ‘데이터 분석’이라는 과정 중에 가장 먼저 고려해야 하는 “어떤 것을 데이터로 확인하려고 하는가?""에 관한 이야기를 해보려고 합니다.",https://yozm.wishket.com/magazine/detail/1533/,https://yozm.wishket.com/media/news/1533/제목을-입력해주세요_-001__41_.png,애옹킴,데이터
186,Atomic Design Pattern의 Best Practice 여정기,2022.06.16.,"좋은 폴더 구조에 관한 이야기는 개발자들 간의 끊임없는 떡밥입니다. 정답이 있지 않고 프로젝트의 특징이나 크기, 주관적인 해석에 따라 정말 여러 가지 방법들이 존재하기 때문입니다. 마치 ‘좋은 코드란 무엇일까?’와 같은 급의 질문이 아닐까 생각이 듭니다. 이번 글에서는 좋은 폴더 구조 이야기 중 먼저 컴포넌트에 한정해서 한번 이야기해보려고 합니다. 컴포넌트를 정리하거나 아키텍처 혹은 디자인 시스템을 검색하다 보면 한번쯤은 만나게 되는 바로 Atomic Design Pattern에 대한 이야기입니다.",https://yozm.wishket.com/magazine/detail/1531/,https://yozm.wishket.com/media/news/1531/image011.png,테오의 프론트엔드,개발자
187,내 웹사이트를 슬랙에서 돋보이게 해줄 메타 태그 8가지,2022.06.14.,"링크를 입력했을 때 나오는 제목과 부제목, 썸네일은 웹사이트의 첫인상을 결정하는 요소입니다. 또한 사용자가 클릭 전에 대략적인 정보를 요약해 미리 파악할 수 있고, 기본적인 SEO(검색 엔진 최적화)에도 영향을 줍니다. 결정적으로 클릭률에 아주 큰 영향을 주기 때문에 우리는 이를 잘 활용할 필요가 있습니다. 그래서 오늘은 슬랙에서의 링크 미리보기에 최적화된 메타 태그를 설정하는 방법을 소개합니다. 이번 포스트를 통해 슬랙에서의 링크 미리보기를 개선하고자 하는 마케터, 기획자, 개발자분들께 도움이 되었으면 좋겠습니다.",https://yozm.wishket.com/magazine/detail/1526/,https://yozm.wishket.com/media/news/1526/image001.png,재그지그의 개발 블로그,링크
188,여러분을 더 나은 플러터 개발자로 만들어줄 7가지 프로젝트,2022.06.13.,"본문은 요즘IT와 번역가 윌리(Willy)가 함께 만든 해외 번역 콘텐츠입니다. 이 글의 필자인 Farhan Tanvir는 현재 일본에서 소프트웨어 엔지니어로 일하고 있으며, 모바일 애플리케이션 개발을 하고 있습니다. 이번 글은 가장 인기 있는 크로스플랫폼 모바일 앱 개발 도구 중 하나인 '플러터' 개발자에게 도움이 될 만한 7가지 오픈소스 프로젝트를 소개하고 있습니다.",https://yozm.wishket.com/magazine/detail/1525/,https://yozm.wishket.com/media/news/1525/image006.png,요즘IT의 번역글들,윌리
189,SQL 가독성을 높이는 다섯 가지 사소한 습관,2022.06.09.,"지독하게 읽기 힘든 SQL 문을 해석해 본 적 있으신가요? 마치 암호를 읽는 것처럼 어렵습니다. 파이선처럼 들여쓰기와 띄어쓰기를 문법적으로 강제하는 언어를 사용해 봤다면 SQL의 자유로움에 잠깐 해방감을 느낄 수도 있습니다. 그렇지만 곧 남이 써 놓은 SQL 문을 해독하면서 '뭐 이딴 언어가 다 있나...'라고 생각하겠지요. 그래서 이번 글에서는 SQL 문법에서는 강제하지 않지만, 가독성 있는 SQL 코드를 쓸 수 있는 다섯 가지 습관들을 얘기해 보겠습니다.",https://yozm.wishket.com/magazine/detail/1519/,https://yozm.wishket.com/media/news/1519/제목을-입력해주세요_-001__29_.png,데이터리안,SQL
